username,pet_breed,age,size,gender,latitude,longitude
2259,Doberman Pinscher,4,large,Female,28.049296029598327,33.25114125136514
9485,Great Dane,12,large,Male,28.518874219784102,30.25475193884417
4612,Beagle,9,small,Male,23.1710101404602,29.810910710703375
1128,French Griffon,1,small,Male,25.384258893524272,27.533184486527663
8930,Beagle,2,small,Male,24.503063977862627,29.674836399188965
2353,Doberman Pinscher,14,large,Female,23.96560235753068,29.61637517104021
7044,Dachshund,14,small,Female,24.883428343759135,35.213558532089316
4088,Bulldog,4,medium,Male,25.634090450728948,31.249754017075425
9921,Great Dane,8,large,Male,28.672347449999926,35.23012090930451
4201,Doberman Pinscher,11,large,Male,28.07458929051692,30.739813813995806
1398,Boxer,4,medium,Female,29.3258980086986,33.63625344927486
4223,Poodle,9,small,Male,23.43873784125731,30.043922766250883
6078,Doberman Pinscher,12,large,Male,30.84251066638916,33.137039150403986
1781,French Griffon,4,small,Male,23.467591542608517,34.762865259610265
4085,Siberian Husky,7,medium,Female,27.61695791490805,26.569815767002858
6925,German Shepherd,13,large,Male,29.887063614196357,29.975904934807545
4062,Siberian Husky,6,medium,Female,26.397830652660147,27.6200150107021
6805,Yorkshire Terrier,2,small,Male,29.085162933672308,34.154019846833506
8502,Great Dane,15,large,Female,29.57526712708334,34.00526818119332
4843,Dachshund,13,small,Female,26.523404691456236,32.599287659780174
5203,Chihuahua,15,small,Female,30.967415862290544,32.48591356889388
1679,Border Collie,8,medium,Male,25.464689341073264,32.719291429175314
5360,Great Dane,7,large,Female,30.70485884658146,27.152531490785766
8004,Doberman Pinscher,6,large,Male,23.95660476640089,30.055797762865737
9776,Chihuahua,8,small,Male,26.460586491248637,27.7790607020274
8846,Rottweiler,4,large,Male,27.986325441650333,26.053297412676624
3841,Labrador Retriever,11,large,Male,24.822159733347142,32.34848051510284
8933,Labrador Retriever,13,large,Male,26.79753708324464,27.491899671257734
7719,Yorkshire Terrier,6,small,Female,30.660887662474277,32.82028538634627
1827,Chihuahua,14,small,Female,24.708052672235034,32.07041216883065
5511,Labrador Retriever,11,large,Female,28.408245108502417,25.81739942991386
2718,Australian Shepherd,8,medium,Male,26.405537272108624,29.826643796929968
1704,Siberian Husky,8,medium,Female,23.00216417727462,27.388202691821274
7757,Labrador Retriever,14,large,Male,23.781939510446783,33.48117801572053
6317,Australian Shepherd,8,medium,Female,24.7017436484295,25.02893976253182
8820,Pomeranian,9,small,Female,26.43604576850018,29.339479538004845
7870,Golden Retriever,6,large,Male,26.255889580632623,31.124831060690276
6251,Pomeranian,11,small,Female,27.334084140268544,33.00833319319086
8925,Great Dane,9,large,Male,25.834618444474323,35.95692866733815
4510,German Shepherd,12,large,Male,24.57777886173235,31.283105844284172
8928,Beagle,6,small,Female,25.084664821920178,28.610014031266473
9317,Yorkshire Terrier,10,small,Female,25.541917467200356,26.631047442804586
8532,Dachshund,2,small,Female,29.94274525077581,31.09751495410844
4944,Poodle,8,small,Male,22.981800055167746,31.812610641222154
9123,Rottweiler,1,large,Female,30.56038115503236,27.052793327756888
6444,Dachshund,14,small,Male,25.084680237392075,35.19709037726601
1819,Shih Tzu,12,small,Female,26.059559370139645,28.935784923070212
3192,Bulldog,10,medium,Male,27.68964488054592,29.025512402123958
5465,Chihuahua,15,small,Male,22.891779886292046,26.102062465650473
2066,Poodle,9,small,Male,24.26284890486265,25.546022079750713
6396,Labrador Retriever,4,large,Female,29.872218078854107,30.1928639403018
4610,Great Dane,8,large,Male,27.872965606760133,25.8991490503598
6413,Dachshund,4,small,Female,27.39455966076011,25.94210869399374
2904,Dachshund,14,small,Female,26.099511961746828,27.81910451607369
4856,Chihuahua,7,small,Female,28.26805972723092,34.11825164570205
8973,Great Dane,6,large,Male,22.38124169235693,33.351880703825294
5383,Pomeranian,1,small,Male,23.373702906452532,32.580535683455196
8482,French Bulldog,15,small,Male,29.67848286711098,25.039768315438135
9396,Doberman Pinscher,5,large,Female,25.51067743340014,30.069151564078567
3726,French Griffon,10,small,Male,24.474194649871997,34.03812694309617
5813,Rottweiler,12,large,Female,23.247284813274636,28.19659069577338
1600,Maltese,5,small,Male,24.170157171027356,35.74181952068793
9110,Pomeranian,6,small,Female,26.084813455910023,25.92269452859888
7717,Border Collie,13,medium,Male,23.55586159173346,27.906944242590136
5375,Shih Tzu,6,small,Male,26.069824703381066,34.08108094469789
8153,Yorkshire Terrier,2,small,Male,29.738207059538514,30.749794260245693
5732,Golden Retriever,9,large,Female,22.310656077492247,32.29737811953866
3362,Poodle,2,small,Male,26.791551370265413,30.115607109034787
4865,Maltese,9,small,Male,23.52748938647117,25.890499742531897
1140,Yorkshire Terrier,4,small,Female,22.28607263137801,26.900947316810036
6709,Boxer,15,medium,Male,29.760421712856385,35.43454066376041
8547,Poodle,5,small,Male,30.870966257821017,35.19517093456825
2324,Pomeranian,1,small,Female,22.250931871616565,26.9350855931437
9871,Great Dane,9,large,Female,23.605516207435553,32.74544645221256
5361,Siberian Husky,12,medium,Female,27.48603974493138,31.722387843958323
1570,Great Dane,5,large,Female,26.325997602878765,34.08561483199989
4717,German Shepherd,8,large,Male,23.89194212553887,29.058878169571017
3873,French Bulldog,9,small,Male,30.21950760881508,35.30866419665619
1721,Rottweiler,14,large,Male,27.469727220644533,28.701814217121374
3069,Border Collie,13,medium,Male,26.753119193002664,28.282381982896045
8875,Beagle,4,small,Female,22.466311661219294,35.425155888039
5594,Golden Retriever,11,large,Male,30.625756523531678,31.30441364955196
1250,Chihuahua,10,small,Male,30.012022915261554,34.82149006907271
3545,Pomeranian,9,small,Male,28.9185822434031,35.062112819941476
7968,Beagle,13,small,Female,25.9399346413524,27.811988294265074
5969,Rottweiler,8,large,Female,28.407343553888527,28.42644641398067
7669,Yorkshire Terrier,7,small,Female,27.49206038506372,32.55853108336204
9185,Border Collie,5,medium,Female,29.2321725814195,35.334289249060475
9703,Labrador Retriever,14,large,Female,23.116406563787486,35.200690444710254
4718,Australian Shepherd,6,medium,Female,28.963300711739283,25.688791719164193
6031,German Shepherd,9,large,Male,28.780892811992516,34.433842737436265
4855,Dachshund,12,small,Female,29.232981466979172,32.013200792535486
4055,Boxer,15,medium,Male,28.358186372690007,33.374440223470444
6236,Yorkshire Terrier,9,small,Female,26.822350769056797,33.58348218221786
1715,Border Collie,5,medium,Male,28.735423125319286,35.34129520354957
8763,Rottweiler,7,large,Male,30.629769801709607,28.457215997494316
9930,Golden Retriever,4,large,Male,28.834140238678106,26.07809505251087
7379,Pomeranian,3,small,Male,24.584249600880877,26.680964889491214
4240,Border Collie,9,medium,Female,30.555893947345133,35.68196292335722
4029,French Bulldog,5,small,Male,28.209538935109883,27.2194712852803
6774,Pomeranian,9,small,Male,24.62688500646701,34.78333568339849
1166,Shih Tzu,5,small,Female,24.423455159141383,25.273828869347284
5354,Siberian Husky,5,medium,Male,23.165955302999603,28.219059446398887
7109,Maltese,3,small,Male,22.24358210867642,26.52445487579569
7751,Yorkshire Terrier,1,small,Male,27.154778960314953,32.769540521860094
2428,Yorkshire Terrier,12,small,Male,24.16131551407072,27.00449044508322
1167,Beagle,13,small,Male,30.528134799268333,30.612079111952127
7168,French Bulldog,7,small,Female,25.096436427977636,27.198117721410416
3556,Shih Tzu,8,small,Female,27.655107049226288,30.233780899558326
5628,Bulldog,14,medium,Male,28.06138404898354,32.79224040072852
5747,Boxer,15,medium,Male,23.486618162896146,32.70811830936272
6939,Border Collie,1,medium,Male,27.481601815334088,34.809998922130674
9874,Great Dane,13,large,Male,25.727414371428367,30.496262642067997
7603,Great Dane,8,large,Male,23.2113340244509,30.364892801885432
4727,Border Collie,9,medium,Male,29.173203699929456,33.818536120586906
8291,Australian Shepherd,14,medium,Male,26.164099240415062,26.095725357229032
5213,Siberian Husky,6,medium,Female,24.862679066053545,27.384899721903135
6691,Yorkshire Terrier,8,small,Male,28.617451593036964,28.123923393061794
3923,Border Collie,4,medium,Male,26.856287699877484,30.04789783865132
1288,Yorkshire Terrier,8,small,Female,29.244523293668788,29.516775910154156
7535,Beagle,14,small,Male,30.40536462985698,32.96295469338646
1726,Dachshund,13,small,Male,30.070135877366738,28.8563704504577
2156,Poodle,8,small,Female,30.946113885161985,25.8022287104085
9549,Australian Shepherd,2,medium,Male,26.002458516372243,33.492540961901156
4698,Labrador Retriever,3,large,Female,29.583843818734447,31.972518677538226
7075,Siberian Husky,11,medium,Male,29.307395832620394,34.30557399569021
1807,Labrador Retriever,12,large,Female,26.422994448385747,25.41920778733452
2728,French Bulldog,2,small,Male,23.277519785667597,34.78597955186708
3166,Bulldog,15,medium,Male,29.825237266807395,27.525062478075757
2502,Australian Shepherd,8,medium,Male,22.31003686320441,25.30365633288834
6962,Dachshund,11,small,Male,26.560521477220806,33.01199533645894
5862,Boxer,11,medium,Male,29.78005204079196,30.550477999267578
4024,Doberman Pinscher,3,large,Female,27.424703352360286,27.576834002196076
6837,Siberian Husky,6,medium,Male,23.7343477908964,29.95614089137581
8664,Siberian Husky,13,medium,Male,26.044825076629337,30.2757593616899
1439,Rottweiler,8,large,Male,27.312884817684207,35.62783914352738
9689,Poodle,13,small,Female,29.91715057654549,35.53893174265606
4339,Rottweiler,12,large,Female,26.857804359026638,26.185547676473348
8630,German Shepherd,14,large,Female,28.50945221545544,30.66271563651685
4222,Shih Tzu,7,small,Female,24.276276042503124,34.48901277239767
8054,French Bulldog,2,small,Female,30.181803802888727,25.979650781444395
7060,Chihuahua,5,small,Female,26.864793539414727,32.013960997315145
2049,Bulldog,2,medium,Female,27.468981982941855,33.60670953242774
8678,Labrador Retriever,14,large,Female,30.1072472507275,27.270977374836676
5162,Siberian Husky,12,medium,Female,30.10180314093848,35.61410380405351
5972,Great Dane,10,large,Female,26.13892146709102,27.58199822419642
3688,Doberman Pinscher,9,large,Female,27.52806847239975,34.571884220811306
6171,Rottweiler,6,large,Male,27.172424472390723,32.80704511851998
9579,Chihuahua,15,small,Male,26.1200521385504,30.78784134117283
7902,French Griffon,7,small,Female,25.820639318516662,32.22881766472325
6287,Poodle,8,small,Male,28.58145741640017,25.690976819558202
8562,Chihuahua,1,small,Male,22.023422162157694,25.761006188759783
9620,French Bulldog,11,small,Female,24.643074598034687,34.10102763214683
3915,Rottweiler,11,large,Female,23.04484597144266,29.26601457393531
1241,Pomeranian,2,small,Male,30.838830811007593,31.885241560278665
5762,Great Dane,13,large,Male,30.255681494414727,29.234619811917348
7419,Dachshund,9,small,Female,26.30886536597958,30.86867098343613
9687,Labrador Retriever,8,large,Female,23.05243286159801,26.279015274165907
7439,Border Collie,6,medium,Male,26.24945882561754,28.266252879870283
3954,Boxer,13,medium,Female,28.606391959881854,35.62639992681165
7950,Australian Shepherd,15,medium,Female,25.99981546887757,34.874714400852184
6815,Doberman Pinscher,5,large,Female,22.8530076405091,30.109236741217977
3014,French Bulldog,13,small,Female,25.756590805591046,34.24096760320979
3457,Australian Shepherd,4,medium,Female,23.448151463669273,32.4328205138387
6342,Siberian Husky,1,medium,Male,30.763752973951107,32.44333524498529
9002,Rottweiler,11,large,Male,24.807426675736597,29.888223156223326
9686,Boxer,15,medium,Male,25.66036165052915,34.98120710035243
2692,Dachshund,8,small,Female,29.080199350494006,33.786405770486866
4237,French Bulldog,9,small,Male,26.726786436765124,30.818802443572316
6589,Doberman Pinscher,14,large,Female,24.99567422238285,28.583893418010433
3905,Pomeranian,8,small,Female,25.21552569944664,35.20971421810715
3876,Golden Retriever,7,large,Female,25.585819057093946,33.790410619729705
9229,Bulldog,14,medium,Male,28.121978884929444,29.787207808320282
9198,Australian Shepherd,2,medium,Female,28.401533666036887,26.85003835117037
9735,Bulldog,14,medium,Male,25.014702263242103,32.1824554961481
4190,Beagle,11,small,Male,24.136462147913583,27.533559904289984
5475,German Shepherd,3,large,Male,22.725022201669,26.82710509423474
1150,German Shepherd,13,large,Female,23.477657339370925,32.279801021488744
1973,Dachshund,4,small,Male,24.864486974112644,34.25073726004512
6070,French Bulldog,4,small,Female,30.35549449452549,34.87471258927638
2703,Australian Shepherd,5,medium,Female,27.68147347209259,32.49375798803165
2876,Golden Retriever,10,large,Female,25.156525211544206,31.950302066384992
9457,Poodle,1,small,Female,27.611436970891884,34.24558741445382
3676,Bulldog,1,medium,Male,30.017745074138347,25.97010425968596
3736,Chihuahua,8,small,Male,24.247808586555333,25.140023728258328
8986,Doberman Pinscher,4,large,Male,23.001074866290768,26.84853945980948
7096,Chihuahua,4,small,Male,25.02401810740762,29.663473515302417
9372,German Shepherd,8,large,Male,23.98619630166364,35.92586472393741
5047,Great Dane,5,large,Male,28.394361376841523,27.03746869581903
2498,Shih Tzu,14,small,Female,29.59680960470471,29.59891565718793
5393,Rottweiler,9,large,Male,23.08925834347657,31.145582755839456
9803,Dachshund,14,small,Female,25.76593230159115,29.876995225885793
9955,French Bulldog,4,small,Female,28.04066828429193,29.420963736160132
6207,Rottweiler,13,large,Female,27.333879081700285,26.68758954049885
9618,French Bulldog,5,small,Male,27.4050494882397,25.68277814022881
1011,Pomeranian,15,small,Male,22.358346847571774,25.463280832598866
3428,Australian Shepherd,5,medium,Female,29.5053174842943,35.47090339516154
5016,Poodle,1,small,Female,25.84860589893945,28.42428271497055
7696,Maltese,6,small,Male,29.494422601807834,32.18163163204444
1105,Yorkshire Terrier,10,small,Male,26.368588739625306,32.32232189946944
5663,Great Dane,10,large,Male,28.337636553824083,30.439815453726197
1305,Poodle,12,small,Female,23.809591008520542,34.21411873573849
4768,Golden Retriever,9,large,Female,28.42799532756152,29.47565084039637
2131,Doberman Pinscher,8,large,Female,25.015754281486807,28.883323496197782
4327,Rottweiler,1,large,Male,30.63145471132615,28.04445975988655
4050,Labrador Retriever,12,large,Male,22.429697478383694,32.13739124612902
6148,Labrador Retriever,3,large,Female,22.565890268472323,32.16763314569891
3271,Labrador Retriever,11,large,Female,28.22861982486546,25.295727168361644
5491,Labrador Retriever,11,large,Male,22.685921308231976,31.598004772832503
3440,Rottweiler,10,large,Female,25.357332056551886,33.189347694217666
7136,Pomeranian,12,small,Female,24.006048137952114,31.02789799797423
4166,Dachshund,1,small,Female,23.85326172041419,34.162070373125914
3896,Great Dane,14,large,Female,28.249458866096937,25.103503549206554
2064,French Bulldog,9,small,Female,25.402163638847888,34.37994038166685
7575,Boxer,14,medium,Male,25.914114003432832,31.856773891171958
3814,Bulldog,1,medium,Male,29.114989833807222,32.16478894317652
6800,Border Collie,12,medium,Female,30.478939935585498,29.2818948539094
3379,Border Collie,9,medium,Male,28.296564214226777,29.873039748786944
8706,Boxer,4,medium,Male,26.8083483387679,25.138307657292433
7684,Labrador Retriever,4,large,Male,26.706832491750223,27.469527895253076
4720,Pomeranian,9,small,Female,28.946298955413404,29.378529862098155
1699,French Griffon,9,small,Female,23.613853386802667,26.234964550091732
8528,Siberian Husky,6,medium,Female,26.687752218868646,27.506889707385273
9763,Doberman Pinscher,10,large,Female,28.590020086031934,25.635115778349846
1222,Maltese,14,small,Female,28.310981838222855,30.08019746041458
6725,Yorkshire Terrier,6,small,Female,27.50533688545334,30.26806750373714
1084,Border Collie,15,medium,Female,30.879889362388546,25.757376684159745
3301,Bulldog,13,medium,Male,25.140191917831885,29.234608451800035
8225,Labrador Retriever,11,large,Female,26.867399393119825,29.468883603053115
6658,Chihuahua,10,small,Female,26.941458730793897,27.000435403656986
6184,Labrador Retriever,8,large,Male,26.25109602098034,28.648708901022964
3537,Doberman Pinscher,4,large,Female,23.80377700146697,25.502030382781236
4011,Yorkshire Terrier,11,small,Female,25.295055632372204,34.781422684651915
7069,Maltese,13,small,Female,24.742108559588395,31.56532908790873
9950,Shih Tzu,5,small,Female,28.04834047906248,31.636397030099523
2545,Beagle,8,small,Female,26.622425447077646,33.98200757200247
7540,German Shepherd,13,large,Female,26.811010180486914,34.83561178718588
9831,Maltese,3,small,Male,28.128415376595413,30.358690785258588
5650,Maltese,5,small,Female,29.498728671230126,25.903270825450605
7114,Chihuahua,15,small,Male,25.818095378909867,32.20436643687287
8475,Labrador Retriever,9,large,Female,24.59444610688726,30.891243015563518
5104,Rottweiler,2,large,Female,22.60692597171353,32.184503095816495
4414,Pomeranian,1,small,Male,22.425708020532625,29.252636620478604
2464,Doberman Pinscher,6,large,Female,24.469828100046165,31.728272119148805
2018,Dachshund,6,small,Female,27.721851509226205,25.094741334189038
1202,Australian Shepherd,11,medium,Female,28.591522246961194,35.592321507229926
7053,Maltese,4,small,Male,24.89214014666112,30.049121589167648
1021,French Bulldog,5,small,Female,25.070826046964797,35.04019765891143
1005,Beagle,2,small,Female,30.967688111858955,31.282035041309033
3658,Rottweiler,7,large,Male,23.89788497310882,29.113329634299323
9450,Pomeranian,10,small,Male,25.542503257375955,25.706153791734977
1377,Bulldog,15,medium,Female,22.090099791744176,33.538131910191865
9781,Rottweiler,10,large,Male,26.130131410199837,32.12157706921686
8931,Australian Shepherd,1,medium,Female,29.48935431377297,32.71245450206742
6858,Shih Tzu,10,small,Female,23.835561151354426,26.39068974007083
4567,Border Collie,4,medium,Female,25.84378128535321,32.92310224991867
3732,Rottweiler,6,large,Female,23.72875682224994,33.14741529768129
1217,Pomeranian,6,small,Male,30.125338411958424,33.88581813734812
3232,Beagle,4,small,Male,29.826908951825395,32.1311568198435
9001,Golden Retriever,3,large,Female,26.45916135653659,32.23449443934497
9000,Pomeranian,10,small,Female,30.86475147408477,27.728054759067323
9910,Australian Shepherd,15,medium,Female,27.64530144759827,34.80401420742011
4195,Dachshund,14,small,Male,23.981516025544316,29.69735239514363
7845,Bulldog,13,medium,Male,29.9314913735992,28.119069868998576
9241,Beagle,11,small,Female,30.51804145998044,34.16877653549806
9221,German Shepherd,5,large,Male,29.381614529896453,27.833530684849112
2157,Maltese,9,small,Female,26.37369373480402,32.70024439870137
6330,Border Collie,9,medium,Female,27.48996410154021,27.369534137017933
5136,Boxer,10,medium,Female,22.41336486278192,25.739403691602167
5368,Rottweiler,1,large,Female,30.915191801203697,25.3301277741707
3789,Doberman Pinscher,9,large,Male,22.693926616167154,29.53908593376739
8166,Labrador Retriever,1,large,Female,26.947799215391868,29.42820648854726
7227,Great Dane,9,large,Female,29.87539141592959,35.221296490510696
8321,Border Collie,9,medium,Female,22.447876218080715,34.40616340640514
9676,Pomeranian,9,small,Female,28.959723173003404,30.60307932607821
8388,Poodle,4,small,Male,23.938594936766897,26.909266508780462
9442,Golden Retriever,2,large,Female,29.298921598398977,35.035733932252086
8302,Labrador Retriever,10,large,Male,29.270706532319466,29.191416230130645
2554,Pomeranian,9,small,Male,24.658937892113183,34.580756531121686
7593,Labrador Retriever,14,large,Male,29.43287182300661,32.286776768894065
4494,Great Dane,4,large,Male,22.744935623014033,28.605696476123445
1441,Poodle,6,small,Female,27.4710240505142,28.923857899890532
3080,Shih Tzu,1,small,Female,30.99409049809868,31.716028188761562
4246,Australian Shepherd,13,medium,Female,22.81682249703968,25.948793411795187
3119,Shih Tzu,7,small,Female,29.070997084123196,30.390754211902447
8730,Siberian Husky,9,medium,Male,25.00110202309251,34.02474106558755
4758,Boxer,5,medium,Female,23.512706692327118,31.6624781108633
8360,Bulldog,10,medium,Female,25.951387860367724,25.687074175741284
1604,Golden Retriever,5,large,Female,25.94359055923511,28.382633920794305
5691,Shih Tzu,5,small,Male,25.341834019462535,32.36858178915322
3012,Yorkshire Terrier,15,small,Female,29.02330445663716,25.91162591523407
3723,German Shepherd,7,large,Female,25.753862143483982,35.31283903143545
8157,Siberian Husky,6,medium,Male,30.951456678677214,35.22767197964384
2821,Maltese,10,small,Male,30.722327148850898,31.66216271436062
6465,Poodle,6,small,Male,24.96968024464355,31.51011429551623
2763,Pomeranian,14,small,Female,27.392687161195006,32.47200991062161
8599,Australian Shepherd,6,medium,Female,23.763984213541246,32.26261012419791
8919,German Shepherd,11,large,Female,29.779922971394775,25.40989180872129
4810,Doberman Pinscher,7,large,Male,25.333847233266578,33.14543279653542
9581,Poodle,11,small,Male,24.072436351377192,35.058939540495295
6452,German Shepherd,14,large,Male,23.17670210805365,34.751393767626446
9660,Golden Retriever,15,large,Female,27.627581789267413,27.45972862409184
5613,Rottweiler,2,large,Male,23.422255993387814,35.49188738909205
6030,Border Collie,8,medium,Female,28.460329535599662,34.140965708734775
1684,Bulldog,3,medium,Female,30.509645703985846,26.728722281055326
8943,Rottweiler,9,large,Male,23.980076987686882,34.93209932689284
6852,Maltese,12,small,Female,27.60123696150833,34.270061815752136
2332,Pomeranian,10,small,Female,22.49054421283245,33.47438799841567
3194,Siberian Husky,2,medium,Female,26.733007244266325,26.64876351717259
4746,Doberman Pinscher,13,large,Female,29.707492138150045,29.922403593227877
2411,Border Collie,7,medium,Male,23.291128548357882,26.097146633043188
3202,Chihuahua,3,small,Female,22.410516955857013,33.71588597463425
5614,Labrador Retriever,4,large,Female,25.40980535826983,33.905471356326004
2007,Beagle,12,small,Female,22.81731893707383,35.206314012547566
4198,Australian Shepherd,6,medium,Male,29.47340760043394,33.50091986103508
5721,Great Dane,10,large,Female,24.85627387259713,28.341454276567834
6818,Shih Tzu,5,small,Female,23.79275804164337,34.16355266468227
7979,Shih Tzu,14,small,Male,27.319822017046324,29.86678960864765
7406,Golden Retriever,5,large,Male,22.76590818887682,27.33580075870333
4577,Poodle,3,small,Male,26.427581369815893,30.69116067939474
9877,Maltese,2,small,Male,30.55907001146902,34.32893711399486
4655,French Griffon,4,small,Male,24.64062885331905,25.305125072991057
1534,Bulldog,7,medium,Female,29.857220190239303,28.83860476926316
4245,Dachshund,15,small,Female,22.094155912554175,35.435882571050236
9842,Boxer,11,medium,Male,23.996403970329744,30.480753927401025
3635,Doberman Pinscher,3,large,Male,25.92947192006617,32.93003174279474
1317,Border Collie,6,medium,Female,23.00517595852879,35.058979805447954
5896,French Bulldog,11,small,Female,23.178431883718865,34.59325640714796
1621,French Griffon,5,small,Male,23.658696871689855,25.394430972301315
8935,Australian Shepherd,8,medium,Female,27.995913390543592,26.38032541601381
9343,French Bulldog,6,small,Female,23.130729323868607,32.651879349743474
8494,Great Dane,9,large,Female,23.500573117587454,30.132638125957897
8757,Shih Tzu,13,small,Female,25.109356907649065,35.011116391153664
1114,Shih Tzu,6,small,Male,29.480524670210016,25.69777668574649
1567,Shih Tzu,12,small,Male,28.893004665956738,33.22937822916462
7071,Yorkshire Terrier,9,small,Male,27.3102663263211,30.617163885839943
4459,French Bulldog,9,small,Male,27.479508780437534,29.874251180577392
6548,Siberian Husky,9,medium,Male,25.84451404441874,31.927911589398096
5725,Australian Shepherd,7,medium,Female,28.563053251892363,25.296979156947682
3665,Yorkshire Terrier,1,small,Female,30.27821952717507,27.318202345987622
2403,Siberian Husky,15,medium,Male,24.74701072467725,26.682448153942957
2488,Dachshund,9,small,Female,26.816429223692587,27.97577964469827
7526,Labrador Retriever,7,large,Male,30.100187876784613,25.69678823901093
2273,Bulldog,6,medium,Male,29.486290552640853,30.565696919121976
2835,Chihuahua,2,small,Female,30.060850161693573,25.75850282130767
1533,French Bulldog,12,small,Female,29.446105095315854,27.552307711283213
1780,Poodle,9,small,Male,22.9948863612854,28.38010824309659
6838,Boxer,15,medium,Female,29.09208323387064,32.94351592090961
7287,Border Collie,5,medium,Male,27.845201475920213,31.569250300923194
6135,Australian Shepherd,9,medium,Female,24.22263902225773,30.090420172436964
6071,Golden Retriever,1,large,Male,29.124860051405008,34.93615318799646
4252,Beagle,12,small,Female,30.622076083139167,29.364010182298784
4671,French Bulldog,3,small,Male,23.886564047845027,34.30729308531581
7193,Border Collie,13,medium,Male,27.56943263423757,28.47207286387445
2749,Golden Retriever,3,large,Male,24.898133654179563,26.392589536873338
4921,Dachshund,5,small,Female,24.788250888603304,28.98534483477692
9693,Golden Retriever,9,large,Female,22.094414488543364,33.46006610771424
7223,Boxer,12,medium,Male,24.060525765430974,30.256227856571094
2266,German Shepherd,4,large,Female,27.676428284686246,34.71110721220946
2149,Rottweiler,3,large,Male,22.61511761295596,34.66431364454761
7897,Yorkshire Terrier,12,small,Female,22.021381940076324,34.13237462238625
2790,Labrador Retriever,14,large,Female,22.862752831408528,32.3595857785673
4021,Maltese,14,small,Male,29.650926919875516,32.3394766595765
5327,Poodle,2,small,Male,23.618943618988855,27.632128964704158
9030,Doberman Pinscher,13,large,Male,27.82232601017374,32.98314969402999
7137,Shih Tzu,7,small,Male,23.865569441734394,26.35954384580314
2264,Doberman Pinscher,9,large,Female,30.132353527460694,27.048674229325595
6751,Yorkshire Terrier,15,small,Female,25.566707505218503,28.217468804302506
9405,Doberman Pinscher,1,large,Male,22.578327423776575,30.494933687918234
6873,Boxer,1,medium,Male,30.414337601657145,29.184557828232666
7204,Golden Retriever,5,large,Female,27.369851326252874,28.44249122179494
5840,Labrador Retriever,13,large,Male,26.037812874740546,28.609258749513202
4684,Golden Retriever,7,large,Female,23.34562672455006,32.20472548369624
3500,Maltese,12,small,Male,25.31935667271008,25.768008729683917
2365,Australian Shepherd,8,medium,Female,30.109562962044304,27.751690465761854
4660,Border Collie,13,medium,Male,24.423387159082377,28.121194855209534
4121,Bulldog,9,medium,Female,23.937515194931805,27.070734288498112
1914,Great Dane,8,large,Female,26.676268845091883,35.11455287604833
9590,Beagle,1,small,Female,28.31951347408782,26.376577605768723
7924,Great Dane,8,large,Male,27.4587166423955,31.942544756279375
1240,Beagle,2,small,Male,27.630003304237064,35.95375857123942
4396,Dachshund,14,small,Female,27.012763030202663,25.70292703073369
9398,French Griffon,13,small,Female,22.36293153989497,34.83782809253613
1999,German Shepherd,5,large,Male,30.41063990655394,31.793342453005096
4191,Boxer,8,medium,Male,26.08433464047852,34.33639655066715
3323,Border Collie,4,medium,Female,28.645827287968025,29.540546395353516
7142,German Shepherd,15,large,Male,29.83535513367544,27.96945108505028
6644,Beagle,4,small,Male,30.549433835131904,29.220692211470766
3967,French Bulldog,10,small,Female,24.124171716141525,31.34286328439479
7919,Doberman Pinscher,6,large,Female,24.59974998464053,27.997471837454675
1399,Pomeranian,4,small,Male,24.038806691739037,33.01662038340814
3800,Siberian Husky,4,medium,Female,24.405209998559464,32.072566736390854
6772,Siberian Husky,2,medium,Female,28.436721967550916,27.068727247796307
5019,Pomeranian,2,small,Female,30.682497154128082,25.400286296421452
7418,Pomeranian,2,small,Male,24.640995897757644,33.43557868131657
8523,Beagle,7,small,Male,23.12010564919857,28.157610380177186
4227,Doberman Pinscher,6,large,Male,24.16747338887179,27.264639084205285
5062,Siberian Husky,6,medium,Female,27.757385623945368,31.486926784181552
2870,Labrador Retriever,4,large,Male,22.187171847374234,33.605344183234266
8269,Australian Shepherd,4,medium,Female,27.45922240525089,35.50497369554736
9310,French Bulldog,5,small,Male,28.144318192027594,31.83500339716701
9244,Rottweiler,13,large,Female,22.2074851240322,30.995816759735405
3819,Chihuahua,3,small,Male,23.052972743507997,31.21187971392949
4410,Great Dane,1,large,Female,23.594859975571833,30.18181158592057
6497,Doberman Pinscher,12,large,Female,30.93632805381656,30.71392460859312
5177,Bulldog,11,medium,Female,30.357458424780376,32.26298325842733
4334,Chihuahua,8,small,Male,24.931804382878898,28.93141848597087
2908,Doberman Pinscher,4,large,Male,30.619651613620412,35.071688294587126
1125,Rottweiler,14,large,Male,30.89483067401616,30.4160190877584
2781,Shih Tzu,9,small,Male,24.81865935786518,27.06888936113603
1824,Labrador Retriever,12,large,Male,25.63310329690713,26.162612429551757
2653,Golden Retriever,7,large,Female,27.140391345251096,35.787956627830205
8375,Pomeranian,1,small,Male,23.36315117010078,32.20609477951351
3222,Boxer,8,medium,Male,26.70161833585325,33.35147437166542
8421,Beagle,8,small,Male,22.296934599352042,26.789112693709523
2813,German Shepherd,9,large,Female,22.462844279974387,34.11866492906786
4289,Boxer,6,medium,Female,30.86781256094678,28.095118474002568
5638,Shih Tzu,10,small,Female,28.389307693109938,33.75508612967995
